HITId,Description,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.id,Input.index,Input.text,Input.Annotation,Answer.sentiment.label,Approve,Reject,userid,FOR_GOLD_HITS_ACCURACY_CALCULATION,Total number of GOLD HITS,FREQUENCY OF GOLD_HITS,annotation for GOLD HITS is anti-vaccine,annotation for GOLD HITS is pro-vaccine,annotation for GOLD HITS is neither,Frequency of neither,THE PERCENTAGE OF GOLD HITS THAT ARE ANSWERED CORRECTLY,0.488448845,index\label,anti-vaccine,pro-vaccine,neither,P_i,tweet,Final_Annotation
3CKVGCS3PGT4BVX0TQM4YI8Z5HQS04,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3X73LLYYQ22LT28L94H4U0TWT9MHN8,AO4T2UHNL59A8,Fri Apr 12 18:17:10 PDT 2019,Fri Apr 12 18:18:08 PDT 2019,58,1.12E+18,372,Vaccine Clears HPV-Infected Cervical Lesions https://t.co/DbIy5aqgie,,pro-vaccine,x,,,,,,,,,,,,34,0,2,1,0.333333333,"A new CDC lab test called ‘HINT’ can more quickly &amp; accurately characterize circulating #flu A (H3N2) viruses, which could improve vaccine virus selection &amp; improve how well vaccine works against them.  Read more: https://t.co/F7pbQenRFU https://t.co/yQJ99Bp5tf",pro-vaccine
39RRBHZ0AUPH58KURF41F4VSMS3VZ4,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",33LKR6A5KF88K4SR4B0VBCJH12E1TW,A14GWDUSY7R4NP,Fri Apr 12 18:23:29 PDT 2019,Fri Apr 12 18:23:44 PDT 2019,15,1.12E+18,522,RT @Charbrevolution: Ooopsy you showed a vaccine reaction and tried to pass it off as wild measles https://t.co/15m6Gt09Bv,anti-vaccine,pro-vaccine,x,,,FALSE,,,FALSE,TRUE,FALSE,,,,35,2,1,0,0.333333333,@DanielBayley80 @DoctorChristian have you ever heard of 'evidence based medicine'.  there is no actual evidence this vaccine will reduce cervical cancer even 30-40 years down the line.  Experience demonstrates it certainly increases such rates in the 10-15 year period. https://t.co/BxSO7LVanM,anti-vaccine
39RRBHZ0AUPH58KURF41F4VSMS3VZ4,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3I02618YA1UQ19QIPI1VH4NHNWQUPJ,A3UNJAPZMVOFM2,Fri Apr 12 18:24:13 PDT 2019,Fri Apr 12 18:24:20 PDT 2019,7,1.12E+18,522,RT @Charbrevolution: Ooopsy you showed a vaccine reaction and tried to pass it off as wild measles https://t.co/15m6Gt09Bv,anti-vaccine,anti-vaccine,x,,,TRUE,,,TRUE,FALSE,FALSE,,,,36,0,3,0,1,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",pro-vaccine
39RRBHZ0AUPH58KURF41F4VSMS3VZ4,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3R8YZBNQ9I693AF1CNN97HZ7KHE7QK,A3D4BKBC0RRBYQ,Fri Apr 12 18:21:05 PDT 2019,Fri Apr 12 18:21:52 PDT 2019,47,1.12E+18,522,RT @Charbrevolution: Ooopsy you showed a vaccine reaction and tried to pass it off as wild measles https://t.co/15m6Gt09Bv,anti-vaccine,pro-vaccine,x,,,FALSE,,,FALSE,TRUE,FALSE,,,,37,0,3,0,1,"The HPV vaccine is most effective during adolescence, when the body produces more antibodies against the virus. That’s why @HHSvaccines recommends starting the vaccine at ages 11 or 12. https://t.co/HRMvnbkl2X #EndHPVCancers",pro-vaccine
356ZPKYPUH54VYDT9HTJV5X8UAYYPV,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3DHE4R9OCXZB4KOH3F12HCEX3EJG2I,ARIBVG7WV64QM,Fri Apr 12 18:21:26 PDT 2019,Fri Apr 12 18:21:40 PDT 2019,14,1.12E+18,334,@catarinascats1 @DoctorChristian If anything the vaccine has saved the fertility of women who may otherwise got cancer.,,pro-vaccine,x,,,,,,,,,,,,38,2,1,0,0.333333333,@66Chrisn @Charley_ZanMato @R_Good_Fellow @glovoi_net @forrestmaready @CDCgov @HHSGov And in Europe 12 people were killed by a man made form of kratom. Seams to me man made things kill not natural. Plus you want a real vaccine get sick with said thing then build your immune system,anti-vaccine
356ZPKYPUH54VYDT9HTJV5X8UAYYPV,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3LOTDFNYA8NR20QT6FKRNYUA66CFWY,A2KELVTQL5F8VB,Fri Apr 12 18:13:43 PDT 2019,Fri Apr 12 18:14:03 PDT 2019,20,1.12E+18,334,@catarinascats1 @DoctorChristian If anything the vaccine has saved the fertility of women who may otherwise got cancer.,,pro-vaccine,x,,,,,,,,,,,,39,0,2,1,0.333333333,"To vaccinate or not to vaccinate, that is the question. Check out this article from Kansas State University's Veterinary Diagnostic Lab for more information on vaccine titer testing: https://t.co/PHpZrEoTah https://t.co/PHpZrEoTah",pro-vaccine
356ZPKYPUH54VYDT9HTJV5X8UAYYPV,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3QECW5O0KIP78MTA5Y27E2WYDIGT53,AF2FQOM5UUWT2,Fri Apr 12 18:14:40 PDT 2019,Fri Apr 12 18:14:57 PDT 2019,17,1.12E+18,334,@catarinascats1 @DoctorChristian If anything the vaccine has saved the fertility of women who may otherwise got cancer.,,pro-vaccine,x,,,,,,,,,,,,40,3,0,0,1,RT @doctorsensation: Another researcher condemns the HPV VACCINE  after studying it.  Once you take a close look as opposed to buying the p…,anti-vaccine
3BKZLF990ZNPVAE89U88VANIZ6KYQM,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3GFK2QRXXA5Z03X4037I1M3XHC15W8,A1WGEJVGY3DI13,Fri Apr 12 18:24:49 PDT 2019,Fri Apr 12 18:24:58 PDT 2019,9,1.12E+18,387,RT @CMOTamilNadu: நாடு போற்றும் நலத்திட்டங்கள் !  அரசு உதவிபெறும் இல்லங்களிலுள்ள முதியோர்களுக்கு நிமோனியா தடுப்பூசி (Pneumonia vaccine for…,,neither,x,,,,,,,,,,,,41,0,1,2,0.333333333,#CMAJpodcast | Five things to know about vaccine allergy.  https://t.co/6v3DosHrZG @Health_Ontario_ #vaccines #publichealth #primarycare,neither
3BKZLF990ZNPVAE89U88VANIZ6KYQM,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3KGTPGBS6Y9U92PCNKQJLRFOCMVU2T,ARIBVG7WV64QM,Fri Apr 12 18:11:05 PDT 2019,Fri Apr 12 18:11:47 PDT 2019,42,1.12E+18,387,RT @CMOTamilNadu: நாடு போற்றும் நலத்திட்டங்கள் !  அரசு உதவிபெறும் இல்லங்களிலுள்ள முதியோர்களுக்கு நிமோனியா தடுப்பூசி (Pneumonia vaccine for…,,pro-vaccine,,x,ARIBVG7WV64QM,,,,,,,,,,42,0,0,3,1,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither
3BKZLF990ZNPVAE89U88VANIZ6KYQM,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3TU5ZICBREPD3OKKMSFFLHV2V1LQ8R,A3W0C04EXOY12C,Fri Apr 12 18:25:51 PDT 2019,Fri Apr 12 18:26:01 PDT 2019,10,1.12E+18,387,RT @CMOTamilNadu: நாடு போற்றும் நலத்திட்டங்கள் !  அரசு உதவிபெறும் இல்லங்களிலுள்ள முதியோர்களுக்கு நிமோனியா தடுப்பூசி (Pneumonia vaccine for…,,pro-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,43,1,2,0,0.333333333,RT @DoctorChristian: For all the bullshit about #Gardasil and the #HPV vaccine that’s clogging up the Internet here is the truth: the jab h…,pro-vaccine
3PA41K45VNSLGEHSM83JISDBQBPP7L,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",31UV0MXWNR0HZ8DZBM330VUP2115IZ,A1GZZGA7ZFUPMB,Fri Apr 12 18:17:42 PDT 2019,Fri Apr 12 18:18:01 PDT 2019,19,1.12E+18,245,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",,neither,x,,,,,,,,,,,,44,1,1,1,0,"The @NIH has announced the initiation of a phase 1 clinical trial assessing the safety, tolerability, and efficacy of a “universal” #influenzavaccine candidate, H1ssF_3928, in healthy adult patients. https://t.co/dqgDz8XLle",neither
3PA41K45VNSLGEHSM83JISDBQBPP7L,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3A1COHJ8NKJ0QVLH32SLC3314EMH8J,A2KELVTQL5F8VB,Fri Apr 12 18:12:32 PDT 2019,Fri Apr 12 18:12:51 PDT 2019,19,1.12E+18,245,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",,anti-vaccine,x,,A2KELVTQL5F8VB,,,,,,,,,,45,0,2,1,0.333333333,"RT @business: Bill De Blasio's vaccination order is met with shrugs and defiance in Brooklyn, the center of the city's measles outbreak htt…",pro-vaccine
3PA41K45VNSLGEHSM83JISDBQBPP7L,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3GLB5JMZFYJY7UMX04LJDV51059GDS,A14GWDUSY7R4NP,Fri Apr 12 18:25:54 PDT 2019,Fri Apr 12 18:26:02 PDT 2019,8,1.12E+18,245,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",,anti-vaccine,x,,A14GWDUSY7R4NP,,,,,,,,,,46,1,2,0,0.333333333,"RT @business: Bill De Blasio's vaccination order is met with shrugs and defiance in Brooklyn, the center of the city's measles outbreak htt…",pro-vaccine
3K3IX1W4S6F3ZGFQTBF3SJF1RJVPAC,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",30IQTZXKALUFUWGTD2XSMALD96V0XA,A14EEWC3KEF63G,Fri Apr 12 18:19:00 PDT 2019,Fri Apr 12 18:19:25 PDT 2019,25,1.12E+18,484,"@picardonhealth I’ve receive Toronto Public Health letters for my daughters because my GP recommended an alternative vaccine schedule too. The priority should be on children not vaccinated at all, not on ones who don’t follow the provincial schedule.",,anti-vaccine,x,,,,,,,,,,,,47,1,2,0,0.333333333,"Bill De Blasio's vaccination order is met with shrugs and defiance in Brooklyn, the center of the city's measles outbreak https://t.co/5dcm3HpWnQ",pro-vaccine
3K3IX1W4S6F3ZGFQTBF3SJF1RJVPAC,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",39JEC7537VP7KZ6EP3PUTQQT2KIVCT,A3W0C04EXOY12C,Fri Apr 12 18:14:27 PDT 2019,Fri Apr 12 18:14:38 PDT 2019,11,1.12E+18,484,"@picardonhealth I’ve receive Toronto Public Health letters for my daughters because my GP recommended an alternative vaccine schedule too. The priority should be on children not vaccinated at all, not on ones who don’t follow the provincial schedule.",,pro-vaccine,x,,,,,,,,,,,,48,1,2,0,0.333333333,"RT @voxdotcom: Anti-vaccine advocates have swayed parents in New York to refuse immunizations for their kids, sparking two of the largest m…",pro-vaccine
3K3IX1W4S6F3ZGFQTBF3SJF1RJVPAC,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3S06PH7KSSS13FWUIL0G681VYGOD1N,ARIBVG7WV64QM,Fri Apr 12 18:17:13 PDT 2019,Fri Apr 12 18:17:26 PDT 2019,13,1.12E+18,484,"@picardonhealth I’ve receive Toronto Public Health letters for my daughters because my GP recommended an alternative vaccine schedule too. The priority should be on children not vaccinated at all, not on ones who don’t follow the provincial schedule.",,pro-vaccine,x,,,,,,,,,,,,49,0,2,1,0.333333333,A bill to loosen the age limits on which vaccines can be administered by pharmacists passed the #Montana house for the second time on Wednesday. #mtpol #mtleg https://t.co/RcH4HBivHF,pro-vaccine
3B6F54KMR204IKIIP9Q4CNR9A9WS17,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",39GXDJN2OU258WG18R9PR4UACT08V3,A3W0C04EXOY12C,Fri Apr 12 18:25:58 PDT 2019,Fri Apr 12 18:26:32 PDT 2019,34,1.12E+18,12,Are you following a #Vaccine schedule? Here's what makes it so important and how to create one. #VaccineLaw https://t.co/RWX8Tq2CL4 https://t.co/wcuPNp4AI4,,pro-vaccine,x,,,,,,,,,,,,50,0,2,1,0.333333333,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",pro-vaccine
3B6F54KMR204IKIIP9Q4CNR9A9WS17,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",39L1G8WVWRF3LNUXPWU4TZFJ73Z13D,A2Z2JYY5050FNL,Fri Apr 12 18:15:33 PDT 2019,Fri Apr 12 18:15:49 PDT 2019,16,1.12E+18,12,Are you following a #Vaccine schedule? Here's what makes it so important and how to create one. #VaccineLaw https://t.co/RWX8Tq2CL4 https://t.co/wcuPNp4AI4,,pro-vaccine,x,,,,,,,,,,,,51,0,1,2,0.333333333,"RT @bpolitics: De Blasio's vaccination order is met with shrugs and defiance in Brooklyn, the center of the city's measles outbreak https:/…",neither
3B6F54KMR204IKIIP9Q4CNR9A9WS17,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3DL65MZB8E3QIOKSUD0KTM272PIEC9,AI3RROIIG6ZXW,Fri Apr 12 18:26:40 PDT 2019,Fri Apr 12 18:26:48 PDT 2019,8,1.12E+18,12,Are you following a #Vaccine schedule? Here's what makes it so important and how to create one. #VaccineLaw https://t.co/RWX8Tq2CL4 https://t.co/wcuPNp4AI4,,pro-vaccine,x,,,,,,,,,,,,52,0,2,1,0.333333333,"RT @CR_UK: Injecting immune cell stimulants directly into a tumour could teach the immune system to spot and attack cancer cells, according…",pro-vaccine
3ZXV7Q5FJBCF1INUZMFPMKRLPGUFC2,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",37KGEN7NJ4ED94IM8W217Y0IFFZPPJ,ARIBVG7WV64QM,Fri Apr 12 18:25:18 PDT 2019,Fri Apr 12 18:25:36 PDT 2019,18,1.12E+18,309,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,,anti-vaccine,x,,,,,,,,,,,,53,0,2,1,0.333333333,"RT @HaElShaddaiBey: We have alot coming up for Yah @ https://t.co/ee2rP6nkhW  for example : Extended cleanses, new products like tupentine,…",pro-vaccine
3ZXV7Q5FJBCF1INUZMFPMKRLPGUFC2,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3HL8HNGX46PGQ4DLD4AZ9EMZ85UF9B,A3W0C04EXOY12C,Fri Apr 12 18:24:45 PDT 2019,Fri Apr 12 18:24:57 PDT 2019,12,1.12E+18,309,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,,pro-vaccine,x,,,,,,,,,,,,54,2,0,1,0.333333333,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,anti-vaccine
3ZXV7Q5FJBCF1INUZMFPMKRLPGUFC2,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3ND9UOO81LQD2S0PSQNPIBZU320WLM,A1GZZGA7ZFUPMB,Fri Apr 12 18:23:45 PDT 2019,Fri Apr 12 18:24:03 PDT 2019,18,1.12E+18,309,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,,anti-vaccine,x,,,,,,,,,,,,55,1,1,1,0,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither
3KA7IJSNW6T8IQKIZPFZNUZ791GPB7,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3IUZPWIU1PV2IMI77QBO3BMFE2WKW8,A3D4BKBC0RRBYQ,Fri Apr 12 18:25:37 PDT 2019,Fri Apr 12 18:25:49 PDT 2019,12,1.12E+18,224,Anti-vaccine conservatives often argue against vaccines for religious reason. Anti-vaccine liberals often argue against vaccines because they claim 'toxins' and 'chemicals' are bad. #nsta2019,,pro-vaccine,x,,,,,,,,,,,,56,0,3,0,1,"De Blasio's vaccination order is met with shrugs and defiance in Brooklyn, the center of the city's measles outbreak https://t.co/ylELDnIBqh",pro-vaccine
